TF	target	importance
Nr1h2	Gpkow	2.2206380142243516
Rxrb	Gm11867	2.2203434131976163
Nr1h2	Zfand5	2.2202560261753006
Nr1h2	Tgif1	2.21982603275584
Elf2	Celf6	2.2196656798464565
Vdr	Pdhb	2.2193184585276193
Rarg	Iffo2	2.2193004521496884
Nr1h2	Dyrk2	2.219172134961096
Thrb	Gm36266	2.2189287670241784
Nr2f1	Gm6639	2.218633846216594
Rxrb	Nicn1	2.218547941196901
Nr2f1	B630019K06Rik	2.2184471909069123
Nr1h2	Elf2	2.2182685220698826
Rxrb	Xrcc5	2.2181700267238478
Nr1h2	Wdr45	2.218054958290693
Thrb	Gm8885	2.217790930024181
Nr2f1	Zfp119b	2.217717014469757
Vdr	Grpel2	2.217691659483172
Thrb	Casp16-ps	2.21766186108367
Rxrg	Rrbp1	2.2170928666582794
Rarg	Rnf123	2.2170499066273823
Nr1h2	Brd9	2.216822024478953
Rarg	Zfp951	2.216288837283432
Elf2	Gm45669	2.2162001654021393
Nr1h2	Cradd	2.2160965247049815
Rxrb	Armc10	2.2159558586894508
Nr2f1	Ms4a13	2.2158225479394593
Rxrb	Suco	2.2157519412314346
Nr1h2	Pdp1	2.2157430094839916
Rxrg	Tmed8	2.215492462352906
Nr2f1	Tmem267	2.2154434995560113
Rxrg	Dnm3	2.2150486353105077
Elf2	Gm48302	2.2148818698035937
Nr1h2	Fgd6	2.2148099626650715
Nr1h2	Snhg9	2.2144498227242324
Rarg	Gm49380	2.2143838882506173
Rarg	Rdm1	2.214200604711697
Elf2	Aldoa.1	2.2141449094205816
Vdr	AC154200.1	2.2139644251198978
Vdr	Zfp260	2.2135876565991115
Rarg	Rtel1	2.213499169865768
Vdr	Osbpl8	2.2133902481740506
Nr1h2	Dkk3	2.2130831891769382
Vdr	Sec62	2.2127934017214588
Rarg	Tbc1d2	2.2123981303014877
Rarg	Tef	2.2122740072825753
Elf2	Spry1	2.211999379663031
Rxrg	CT025731.1	2.2111199294195307
Rxrb	Id3	2.211112420152675
Vdr	Papola	2.2109515823067314
Rarg	Nop14	2.2105238477174063
Elf2	Dtx3l	2.2103698648254513
Vdr	Abcb7	2.210210466087524
Nr2f1	Phkg2	2.210102308977791
Rarg	Zfp870	2.2093461470013036
Rxrb	Poglut1	2.209135668457651
Elf2	Ccdc181	2.2090452044918067
Rarg	Acot12	2.208848643604996
Rarg	Pfdn4	2.20871775729468
Rarg	Epb41	2.208629898540088
Rarg	Rhod	2.2085296303901507
Nr2f1	Dbhos	2.2084349223732724
Nr2f1	Pofut2	2.208377061155273
Nr2f1	AC127690.1	2.2081934489150976
Rxrb	Vamp7	2.207936548864023
Rxrb	Jtb	2.2077622637515604
Rxrb	Gm48594	2.2074575817490163
Nr2f1	Mup-ps11	2.2073271114024693
Nr2f1	Rbms2	2.207222210865997
Vdr	Szt2	2.2067881680088197
Nr2f1	Lsr	2.2067576927881807
Rxrg	Malat1	2.206724612196038
Rarg	Hadh	2.2061899434722014
Nr1h2	Lama5	2.2056845983689044
Rxrb	Leprotl1	2.2056635459779903
Vdr	Dhdh	2.205614487532496
Thrb	Spdl1	2.2055526915628945
Nr1h2	Zdhhc12	2.2052388618987666
Rxrb	Pitpnm3	2.2050657714144997
Nr1h2	Edn1	2.2050434694295786
Nr2f1	Cntd1	2.204991934102459
Elf2	Gm43376	2.2048552174467084
Vdr	Flt4	2.204787012461804
Vdr	Ulk4	2.2043238642045755
Nr1h2	Dzip3	2.204253406783871
Nr1h2	Stk25	2.204239518715372
Elf2	Gm2673	2.2041962317710437
Thrb	Trpc2	2.203528076321943
Thrb	Fer1l4	2.2035194055691223
Nr2f1	Gm34280	2.2030597374944625
Nr2f1	Adcy3	2.2023130503828257
Rarg	Sptan1	2.202297498906657
Rxrb	Drosha	2.202292865570912
Rxrb	Oxsr1	2.202219934730914
Rxrb	Hif3a	2.20218964363186
Nr1h2	Gm49359	2.201880616430398
Elf2	Hmcn1	2.2018745588309296
Rxrg	Marc2	2.201612987452014
Rarg	Mtfmt	2.2011786333977037
Rxrb	Dusp12	2.201093099226272
Vdr	Fgfr2	2.200771791585888
Nr2f1	Dhrs7b	2.2007574757901787
Elf2	Slc47a1	2.2006230758412366
Rxrb	Jag2	2.2005857342514554
Vdr	Ehd4	2.200408651097614
Nr1h2	Zkscan1	2.2003909472984895
Rxrg	Scfd1	2.1997678733384967
Elf2	Cish	2.1996294222244774
Rxrb	Banp	2.199603407158482
Nr1h2	Zscan30	2.1995010869030427
Nr1h2	Faah	2.1993819194388307
Thrb	Gm26880	2.199217089812457
Rxrb	Sacs	2.199180865010612
Elf2	Ms4a6c	2.199087536724597
Rarg	Gm2436	2.1989891028682127
Rxrg	Aoc3	2.198667852159822
Nr1h2	Dhx57	2.198507100087469
Thrb	Gm12962	2.197926454964647
Rxrb	B4galnt4	2.1976389020694653
Vdr	Dgka	2.1974165069162326
Rarg	Syn2	2.1974069871829274
Nr2f1	Thap2	2.1971801958434307
Vdr	Kirrel3	2.1971283978397538
Nr1h2	Nol4l	2.1969997916360304
Nr1h2	Slc10a1	2.19692765773063
Rxrg	Prr16	2.196898164377781
Nr1h2	AC098880.2	2.196897364886534
Nr1h2	Gm14023	2.196361770967166
Nr1h2	Slc9a6	2.196343220752305
Elf2	Cisd2	2.1963342338659095
Nr1h2	Kcnab2	2.196114748975296
Vdr	Ilkap	2.195858634819971
Rxrg	Tgs1	2.195784407182619
Rxrb	Ndc1	2.195706992406535
Vdr	Bmper	2.195382068508634
Thrb	5430400D12Rik	2.1952878286396627
Vdr	Ufc1	2.195171164623649
Vdr	Ddx24	2.1945639650109743
Vdr	Manea	2.194320059227813
Rxrg	D2hgdh	2.1942028805964378
Thrb	Tex9	2.194134030775019
Nr2f1	Ankrd52	2.1940540669799766
Nr2f1	Svop	2.193766021910892
Rarg	Grb10	2.193755600528256
Elf2	Gm14005	2.1934202724315246
Nr1h2	Cfap97d2	2.193418557050559
Rxrb	Gm31597	2.1933630870762
Nr1h2	Gm35256	2.193047831073872
Rarg	Dynlrb1	2.1927379779224143
Nr2f1	Armh4	2.192531286087105
Rarg	Gm4631	2.1921458366554494
Rarg	Zfp771	2.1919886360200818
Rxrg	Pvt1	2.191821542032047
Thrb	Clba1	2.191760557417858
Nr2f1	Gck	2.1915664977680533
Nr2f1	Vav1	2.191429349303869
Rxrb	Dnajc18	2.1913081131069023
Nr2f1	Rab35	2.1910865448450627
Elf2	Catsperg1	2.1909295871777887
Elf2	4930524O07Rik	2.1906181262198516
Nr1h2	Tnfsfm13	2.190530170155064
Nr2f1	Msto1	2.190120571814924
Rxrb	Gm35576	2.1900252034276244
Rxrg	Tdrd12	2.1900146252643697
Vdr	5530601H04Rik	2.1898385709965673
Nr1h2	Gpatch4	2.189609150287629
Rxrb	Rpl36a	2.18960452452675
Nr1h2	Fbxo38	2.1895118182769595
Nr1h2	Psme1	2.18884876572561
Rxrg	Foxp2	2.1888268178162065
Nr1h2	Dusp10	2.1886978726467325
Rarg	Vav1	2.188691539391042
Rxrg	Zfp536	2.1886668811452648
Vdr	Gspt1	2.1883012582340693
Nr2f1	Kdm4d	2.1881540219968523
Nr1h2	2900026A02Rik	2.1880285844100937
Nr2f1	Fmr1nb	2.187927243154096
Nr2f1	Fut10	2.187926475763496
Elf2	Gm47525	2.1877534237675818
Nr2f1	Mdp1	2.1875660852398533
Nr2f1	4931406P16Rik	2.1875530211369765
Rxrb	Lasp1	2.187357036992437
Nr2f1	Ssbp3	2.187050484508516
Vdr	Ndufs3	2.187026664049914
Rxrb	Gm6475	2.1870020877581267
Rxrb	Plekha5	2.186976741369699
Rxrg	Ddx50	2.1868822541747157
Vdr	Bend3	2.186756349795291
Rarg	Ccdc50	2.1866961795246573
Rxrb	Gm28694	2.1866897621613735
Rxrg	Arhgef18	2.1865040067964907
Nr2f1	Banp	2.1864837208160273
Nr2f1	Mettl14	2.186472496955703
Vdr	Foxk2	2.1862582444289034
Rxrb	Adamts10	2.1862194688052377
Nr2f1	Gm13161	2.185943837199177
Rxrb	D530049I02Rik	2.185845343253411
Rxrg	Ubac1	2.1858104512739294
Nr1h2	Gpr153	2.185768951872553
Thrb	Gm42421	2.1856972190994655
Nr1h2	Cyp2u1	2.185337479428144
Elf2	Hpcal1	2.1851923319741435
Nr2f1	9430038I01Rik	2.1850269330120815
Nr2f1	AC154492.2	2.184910619754663
Rarg	Kdelc1	2.1844996017640854
Nr2f1	Gm20492	2.1844801353026617
Nr2f1	Ddit4	2.184324235310558
Rxrb	Morf4l1-ps1	2.1843142637123996
Rxrg	Col4a2	2.184285557480608
Nr2f1	Lipe	2.18424954605656
Nr2f1	Slc39a12	2.184152942871708
Rxrb	Tgfbrap1	2.1841409681342143
Vdr	Fnta	2.1840567655105025
Rxrg	Tmem170b	2.1840193062214865
Vdr	Rexo4	2.1839954371159838
Rxrb	M6pr	2.183745266635706
Rxrb	1700123O12Rik	2.183598798933721
Rxrb	CT030636.1	2.183173381204351
Rarg	3110067C02Rik	2.1829273637672806
Elf2	Gm15716	2.18280584941057
Rxrg	Mrtfb	2.1825114600399944
Rarg	Ankrd16	2.182444204068849
Rxrg	Tap2	2.1824337844414714
Rxrb	Tpd52l2	2.1822425166808386
Elf2	Gm16596	2.18221873614282
Elf2	Cd96	2.1821899595254877
Rxrb	Zfp384	2.1821112000819527
Nr2f1	0610038B21Rik	2.1821001445690396
Vdr	Pfkfb2	2.182078301384484
Rxrb	Fam155a	2.1820277286804655
Elf2	Wdr81	2.181685008209153
Elf2	Gm5540	2.1815738754024
Nr1h2	Cyp4f17	2.181394039718378
Rxrb	1810030O07Rik	2.1813758787023154
Nr2f1	AC121967.1	2.1811839367450516
Rxrb	Kras	2.181112379534902
Thrb	Gm29318	2.181047795363669
Nr2f1	Proc	2.1809121050470877
Nr2f1	Ltbp1	2.1806721527221575
Elf2	Zfp114	2.1805606147978653
Nr1h2	Gm38182	2.1805217773279195
Nr1h2	Nup88	2.180364075349504
Nr2f1	Acan	2.1802169721832425
Rarg	Spty2d1	2.1799058686654487
Rxrb	Gtf2f2	2.1796887046821376
Vdr	Gm49336	2.179504552043502
Elf2	Gm13570	2.1792657950989884
Elf2	Pdzrn4	2.179255296813735
Nr2f1	Ogfod1	2.179107634285355
Rxrb	Tmed10	2.1789701823386394
Nr2f1	Pced1b	2.1788361013269757
Thrb	Dio3os	2.178731541146296
Rxrg	Man1a2	2.1784565770319566
Rxrg	D030028A08Rik	2.1783268807468605
Nr1h2	Atad2	2.178003496228767
Nr1h2	Gm11827	2.1779359241489042
Rxrb	Dxo	2.177808441799235
Nr2f1	Med25	2.1771166463899942
Elf2	C130026I21Rik	2.1769528661662254
Rxrb	Gtf2a1	2.1764906006327416
Rxrb	Armc1	2.176349792989059
Nr1h2	Rbfa	2.1763101964831786
Nr2f1	Gm43646	2.176163111383304
Vdr	Elof1	2.176152715884404
Nr2f1	Gm48616	2.1761039843230554
Nr1h2	Zfp759	2.176035973149235
Rarg	Hbb-bt	2.1760259773149375
Rarg	Zfp119b	2.175964089462942
Nr2f1	C230034O21Rik	2.1758668758424253
Thrb	Clec4d	2.1754946424348525
Nr1h2	A430046D13Rik	2.175455623037641
Rxrb	Pfkfb2	2.1754302257885563
Elf2	Evi2a	2.1753960370558287
Elf2	E130304I02Rik	2.1751033105423296
Elf2	Gm6034	2.175019733896024
Nr1h2	Gm39363	2.174912399286418
Nr1h2	Etv4	2.1749071894650482
Nr2f1	Sod3	2.174847529287989
Nr1h2	Slc2a4	2.1746880417122383
Nr1h2	Ifitm3	2.1745405056235163
Rxrg	Fastkd1	2.174488025516961
Thrb	2510017J16Rik	2.174270211095812
Rarg	1700006J14Rik	2.174235203239566
Rarg	Lrrc42	2.173605069697527
Thrb	AC131756.1	2.173086704823938
Nr1h2	Mospd3	2.1729294342463485
Elf2	Igsf3	2.1728556777576173
Rxrb	Gpr137b-ps	2.1728315082660066
Rxrb	Gm14843	2.172402637482193
Nr2f1	Gm41496	2.17238549167816
Rxrb	Sycp2	2.1723415410385423
Rxrg	Slc25a1	2.172056324512437
Nr2f1	Vmn2r7	2.1715447801669385
Nr1h2	Rcan1	2.171301343393523
Nr2f1	Gm12758	2.1710702111690527
Rxrg	Adamts17	2.170847968518777
Rxrb	5031439G07Rik	2.1708439909247685
Vdr	5031439G07Rik	2.1700499596772933
Vdr	Gtpbp3	2.1696325025255114
Thrb	Serpinf1	2.1695257465679525
Rarg	Rnf181	2.1694749793170662
Nr1h2	S1pr1	2.16916358616774
Rxrg	Limk1	2.168829299868878
Rxrb	Txndc11	2.1685818331217748
Rarg	Arhgap15	2.167859885487521
Rxrg	Iars2	2.1672762064813282
Rarg	Dctn1	2.1672191178483224
Rarg	Prdx2	2.1671745240934883
Nr1h2	Gm42688	2.1670622457810245
Vdr	Plcd4	2.1669897787687744
Nr2f1	Nup88	2.16629730273
Nr2f1	Susd4	2.1662248411230314
Nr1h2	Mthfd1l	2.1658201637304044
Thrb	Gm44643	2.1657691052159183
Nr2f1	Trpc6	2.165465576867604
Nr1h2	Szt2	2.165417599990341
Nr2f1	Plcg2	2.1652339062377663
Rarg	Trip11	2.165189103687002
Rxrb	Idi1	2.1649476760654838
Elf2	Gm42196	2.1649468319015455
Rxrg	Rad54l	2.164563812662068
Vdr	Mkx	2.16449289981763
Rarg	Nrbp2	2.1642751844182335
Nr2f1	Osbpl6	2.16403521728734
Nr1h2	Spty2d1	2.1636915564990056
Rxrb	Evl	2.163367980772965
Rarg	Pdhb	2.1632908791788554
Vdr	Tbl3	2.1629596640646196
Rxrb	Capn15	2.162791915105568
Nr1h2	Slc43a1	2.1625100825282373
Elf2	4930408O17Rik	2.1624538795306507
Vdr	Tcp1	2.1624224975733712
Vdr	Tcp11l2	2.162225434320601
Rxrg	Car5b	2.1616693739802435
Nr1h2	Slc9b2	2.1616567311273687
Rarg	Gm15802	2.1614816234939678
Rxrb	Gm28151	2.160977500088271
Nr1h2	Trp53cor1	2.160687965983872
Nr1h2	Tmem150a	2.1605610817319403
Nr2f1	Gm12992	2.160431600903245
Nr1h2	Foxp2	2.1602838325975893
Nr2f1	Ptpn14	2.1602822486043527
Nr1h2	Zfp260	2.1601555021985495
Thrb	Diaph3	2.1594929417130837
Vdr	Rps19bp1	2.159390648279368
Elf2	Trappc2	2.15938990001376
Nr1h2	Ehbp1	2.1593440797262398
Rxrg	Rpl17-ps3	2.159139837673963
Rxrb	Gm13446	2.1590361685243433
Rarg	H2afy	2.158829176043499
Rxrg	Mrps15	2.158308368860152
Vdr	Mastl	2.1583045246983716
Rarg	Pdgfrb	2.158108863240534
Elf2	Nxpe5	2.157749567829988
Nr1h2	Elovl3	2.1573457898355293
Nr1h2	Gm27201	2.1568648924108103
Rxrb	Rnd3	2.1567574894590122
Nr1h2	Mamld1	2.1566544117554463
Rarg	Gm31409	2.156577264570442
Nr1h2	Gm20707	2.156538161017113
Nr1h2	Gm39526	2.156414605091831
Rarg	Pigp	2.1563522973779463
Rxrg	Cacna1a	2.1563084477961225
Nr2f1	Gm20379	2.1557549308242536
Nr1h2	Zranb3	2.1556287957537
Nr1h2	Uxs1	2.155527557430533
Rxrg	Pigv	2.155382511072892
Vdr	Mrpl10	2.1553575233548727
Elf2	Syn3	2.1553009123324838
Elf2	Gm49729	2.1551783483752027
Rxrb	Gm12902	2.1551463584122184
Rarg	Abca6	2.155091011089124
Elf2	Hs3st3b1	2.1544501751079137
Rarg	Dusp5	2.1543322089106502
Vdr	Olfm2	2.1542805018445885
Rarg	Mepce	2.154128815842741
Rxrg	Rps3	2.15412541529052
Rarg	Eef1a2	2.1540161719914956
Nr2f1	Snrpa	2.153972642679701
Nr1h2	Gm12599	2.1538816597219164
Rarg	Chmp4b	2.1537016061048955
Elf2	Ndufab1-ps	2.1536588368799654
Nr1h2	Bc1	2.153389297653731
Nr1h2	Sharpin	2.153207282775301
Rxrb	Bcat2	2.153046541438428
Nr2f1	Ube2a	2.1528676491850196
Nr1h2	Clec2g	2.152528337497296
Nr1h2	Stox2	2.152388277576397
Nr2f1	Pten	2.152266451871845
Rxrg	Ngly1	2.1522489191079788
Elf2	4930478K11Rik	2.1520651689881958
Nr2f1	1700021F05Rik	2.1515204593381485
Vdr	Hint3	2.151452492779229
Rarg	Akap17b	2.151421622161629
Vdr	Cse1l	2.1512642972472262
Thrb	Gm15962	2.1510728793354588
Elf2	F630206G17Rik	2.1508227324739755
Thrb	Gm11110	2.1507630717506836
Elf2	AC132353.2	2.150717340785161
Nr2f1	Zfp281	2.1506976166769705
Rxrg	Tnrc6c	2.1505909495059963
Elf2	H2-Q10	2.150204924696225
Rarg	Malt1	2.150124178844043
Nr2f1	Zxdc	2.1496096622125034
Nr1h2	Vat1	2.1493619580287042
Vdr	AC131185.1	2.1489350280248436
Rarg	Stac	2.148861778302926
Rxrb	Agbl4	2.1487904624956515
Nr2f1	Gm37062	2.1487305124160856
Nr2f1	Gm26781	2.148656750504443
Elf2	Speg	2.1486290554067673
Rxrb	Nkain3	2.1484282757765705
Nr2f1	Urb1	2.1484126011408313
Nr2f1	Coasy	2.1480827779950613
Rarg	Ciapin1	2.147330511026953
Elf2	Fam163b	2.1471776582001563
Rxrg	Gga3	2.1471317656687927
Rxrb	Cys1	2.147002923676125
Rarg	Stk25	2.146775996963706
Thrb	Ccp110	2.1467361809158465
Vdr	Mapk1	2.1465901324913936
Nr2f1	Fam50a	2.1462682991610706
Rxrb	Pgs1	2.1460939464681865
Rarg	Ube2e2	2.145806708161603
Rarg	Gadd45g	2.1457332520548995
Nr2f1	Gm16193	2.1453801714307565
Rxrb	Mars2	2.1451796216908723
Nr2f1	Spice1	2.1451220791376264
Nr1h2	Armt1	2.1450640959410254
Rxrb	Lemd3	2.1447140677576377
Rarg	Cops7a	2.1446958435947416
Thrb	Nudt10	2.1442079047745977
Nr2f1	Zfp992	2.143888684050374
Nr2f1	Zscan30	2.143793939874851
Nr1h2	Nucb2	2.1434996446207983
Nr2f1	Megf11	2.143162312056799
Nr2f1	Car5b	2.1426260449393326
Nr2f1	Lrmp	2.142534051587346
Thrb	Hoxa2	2.1425310901434216
Nr2f1	AC124466.1	2.142414956360984
Vdr	Thap6	2.142314703267942
Rarg	Bicra	2.1420704082680904
Nr1h2	Elp1	2.141488202335022
Rarg	Rft1	2.1411720194562753
Rxrb	Llph	2.1404980551371535
Rarg	Cp	2.139953506305852
Nr1h2	Gtpbp3	2.1397749223243077
Rarg	Erap1	2.139709858930896
Rxrg	P3h1	2.139328365235452
Elf2	Slc26a6	2.1391034039792416
Vdr	Gab1	2.1390914632070595
Nr1h2	Apoa1	2.13908007538798
Rarg	Zkscan2	2.138726451285669
Rarg	Acan	2.138174618476999
Vdr	Gm17276	2.1381120337458133
Rarg	Prpf6	2.1379559141630873
Nr2f1	Zfp870	2.137887299275984
Rarg	Fbxl12	2.137510814767301
Nr1h2	Pla2g15	2.137442740237118
Nr2f1	Gm13665	2.137179824678142
Rxrb	Pde4d	2.1371219367956122
Rxrg	Oaz1	2.1370532848390087
Elf2	Hic1	2.137049431957755
Nr2f1	BC004004	2.1370237205772176
Nr2f1	Gm15787	2.13690582082157
Rxrb	Ssbp3	2.13675478997622
Rarg	Npat	2.1367359641014816
Rxrb	Adamts1	2.1365958819042414
Nr1h2	Vps26a	2.136234046258017
Nr2f1	Gm4767	2.136107729034762
Nr2f1	Dpagt1	2.135819015117353
Rarg	Gpr146	2.13564365320162
Nr1h2	Ncf4	2.1355747145832105
Vdr	Lrrc14	2.1353370687123356
Rarg	Sdhc	2.135236154491205
Nr1h2	Gm11266	2.1350837525712807
Nr1h2	0610030E20Rik	2.1350654689242208
Rarg	Gemin6	2.1350423615880176
Nr1h2	Clec4a2	2.1348700612717852
Elf2	Ntpcr	2.1347666919602037
Rxrb	Hint2	2.134487843705966
Nr1h2	Nmnat1	2.134195362531688
Nr2f1	Pigo	2.134129842335289
Nr2f1	Thrsp	2.1339997659627135
Nr1h2	Msantd4	2.133732108683402
Rxrg	Mrpl49	2.133597988502529
Rxrg	Chfr	2.1334242287587815
Nr2f1	Cdk2ap2	2.1333103805682767
Nr2f1	Gm28791	2.1331949462036115
Elf2	mt-Atp6	2.1327389986545495
Nr2f1	Nwd1	2.1323411901620517
Elf2	Prnd	2.1322784977785916
Nr1h2	Sestd1	2.1320865584184046
Rarg	Gm13446	2.1320652915643534
Rarg	Gm32443	2.132001996288728
Nr2f1	Gm43017	2.1319216448960296
Nr1h2	Pnmal1	2.131594828201784
Vdr	Gramd1b	2.131343545292625
Rarg	Ppan	2.1312058053106275
Nr2f1	Gm11100	2.131194494591189
Nr1h2	Atat1	2.1311633881620966
Rxrb	Vmn2r7	2.1311301506401694
Vdr	Zfp532	2.130945804095882
Nr1h2	Gm26945	2.1305260968548323
Rarg	Pts	2.1302929812832674
Nr2f1	Hectd4	2.1298652763214707
Nr2f1	Srl	2.129737236333117
Rarg	Tmod2	2.129700756556388
Nr1h2	Rdx	2.129450885960506
Nr2f1	Gm45345	2.1293356928130343
Rarg	Atp6ap2	2.1291491721567826
Nr1h2	Gtf2ird2	2.1289958003917318
Vdr	Gabarapl1	2.1284447195500604
Rarg	Them6	2.1284168728951496
Nr2f1	Naa38	2.128332561410197
Nr1h2	Hoga1	2.128262156067949
Rxrb	Kpna7	2.1282387907207925
Elf2	Sgms2	2.1280838171658987
Nr2f1	Dusp8	2.1280031490477196
Elf2	Setbp1	2.127984479863268
Elf2	Wdr60	2.1279653042505005
Thrb	Mrap2	2.127877123768076
Nr2f1	Pllp	2.12764379389832
Nr1h2	Pias3	2.127526240574667
Rxrg	Plin3	2.1275201766854406
Nr1h2	Gab1	2.127347649260475
Rarg	Rnf115	2.1273276520510667
Vdr	Svep1	2.1272719957599397
Nr2f1	4930544F09Rik	2.1271932698558493
Nr2f1	Aldh5a1	2.1268703198869816
Thrb	Mob3c	2.1267665274053162
Rxrg	Cplane1	2.1263820422803184
Rxrb	Gm19667	2.1261802335720192
Rxrb	Trove2	2.1260670912975868
Thrb	Mroh2b	2.125944839800968
Rxrb	Gm10037	2.125943611173188
Nr1h2	Ezr	2.125443120329407
Elf2	Magea2	2.12534815901632
Nr1h2	Gm49435	2.1253160958183708
Nr2f1	6430571L13Rik	2.125172988900592
Rxrg	Gm15738	2.125091343825079
Nr1h2	Gm4070	2.124589427493831
Vdr	Azi2	2.124566775388446
Nr1h2	Fam205a2	2.1242821728559376
Elf2	Gm37571	2.124156097502698
Vdr	Hs2st1	2.123988353852024
Nr2f1	Gstk1	2.1237702639685407
Elf2	Trim9	2.123580285574157
Rxrb	Mtcp1	2.1234616289095753
Nr1h2	Nek10	2.123053506218557
Rarg	Hist2h2aa1	2.1229925114986625
Nr1h2	Clcn7	2.122915846051535
Vdr	Trmt11	2.1226365282784663
Rxrb	Gm11808	2.122617040228801
Elf2	Fbxl22	2.122350599455645
Rarg	Ankrd52	2.1222488247493643
Vdr	Lama5	2.1222207351805595
Rxrb	S100a11	2.122156325001637
Nr1h2	Calcrl	2.122031638941367
Rxrb	4833420G17Rik	2.1218665346442878
Rxrb	Ppm1g	2.1218466788039523
Nr2f1	Bcl2l12	2.1212872936909797
Elf2	Gm29585	2.1212649114031414
Rxrb	Klhl25	2.121262869143282
Nr1h2	Umodl1	2.1209882379528873
Elf2	AC120159.1	2.120905423548926
Nr1h2	1700095A13Rik	2.12062732524109
Nr2f1	Vrk3	2.120609577287845
Vdr	Klhdc10	2.1202556374745667
Rarg	Desi2	2.120178262473926
Thrb	Tsks	2.119920171397192
Rarg	2610027K06Rik	2.11989895385266
Nr1h2	Gm19522	2.119765918364938
Rxrb	Loxl4	2.1185769617059385
Nr2f1	Gm29554	2.1185640303561963
Nr2f1	Rfx5	2.118075170527649
Nr2f1	4930592A05Rik	2.1179619838677386
Rxrb	4930565N06Rik	2.117880368708775
Thrb	Usp46	2.1177096522481964
Rxrg	Mtg2	2.1176731417995973
Nr1h2	Tec	2.1176415949831986
Nr2f1	Fer1l4	2.117537213882903
Nr1h2	Nexn	2.117484376947668
Nr2f1	Smyd5	2.1174677657344185
Nr2f1	Gga3	2.1174347078342435
Rxrg	Rab2a	2.11720614934917
Rxrb	1010001B22Rik	2.116732954386603
Vdr	Bean1	2.116415030240894
Rxrb	Usp42	2.11625825781397
Nr1h2	Gm48696	2.115816351462824
Elf2	Rps12-ps1	2.11579421642546
Rarg	Btg1	2.115752547554167
Rarg	Cox15	2.115137532497092
Rarg	Rnf44	2.115126184779284
Rxrb	Ms4a6c	2.1146751982931344
Nr1h2	Abhd5	2.114594624683683
Rxrb	Dnajb9	2.1143588218673184
Rxrg	Mars2	2.1142232605393305
Nr2f1	Rhox8	2.1136407165607376
Rarg	Ahnak	2.113609609577148
Elf2	Ifi35	2.1133827655062727
Nr2f1	Agtrap	2.112205756089497
Nr2f1	Ccdc146	2.112184839271994
Nr1h2	Nepro	2.112020450169213
Nr1h2	Gm48321	2.1119957240605887
Elf2	Cracr2b	2.111844748469406
Elf2	4921511C10Rik	2.111807229078972
Nr1h2	Prune2	2.111616694912376
Elf2	Haus3	2.111224897410303
Rxrb	Baiap2l1	2.1112217416923302
Nr1h2	Gm26887	2.1111899190101537
Nr1h2	Lefty1	2.11108956153481
Rxrb	Adamtsl3	2.1109262253320464
Nr2f1	Itk	2.1105768210519646
Vdr	Naaladl2	2.110568776813269
Nr2f1	Icam4	2.1103131323866298
Nr2f1	Dgkb	2.109884638141534
Rxrb	Hars	2.1096951524583867
Nr1h2	Xxylt1	2.109589935427575
Nr1h2	C730034F03Rik	2.1091677625698866
Rxrb	Ell	2.109160763813492
Rxrb	Gm43809	2.1085522876809373
Vdr	Nek4	2.108491812334616
Rarg	AC141471.1	2.1084161669156556
Rxrb	Thnsl2	2.1083932602101005
Vdr	Cep89	2.108357214675991
Vdr	Pear1	2.1080413610449686
Thrb	Gm12484	2.1080204267170233
Rxrb	Pigx	2.1074458622354415
Thrb	Wasf1	2.1073731067321186
Nr2f1	Gm14167	2.1070797362690734
Rxrg	Bud23	2.1070236649408036
Nr1h2	Tsku	2.106950076137637
Rxrg	Cct5	2.106705038177676
Nr2f1	Platr25	2.1065399485882685
Nr2f1	Gm8066	2.1062910334659466
Rarg	Glce	2.1058331784013866
Elf2	AC166172.3	2.105373303163165
Vdr	Traf7	2.105167227913546
Rxrb	9330159F19Rik	2.104436064935175
Rarg	Rasgef1a	2.1044075416401515
Rxrg	Frmd4b	2.1039659407527953
Elf2	Matn3	2.103964729418304
Rxrb	Nop14	2.1037977920780087
Elf2	Asgr2	2.1037711662672804
Rarg	Ak6	2.1035892952999973
Rarg	Gm38134	2.103538535248738
Vdr	Alkbh5	2.1035242674276904
Rxrb	Ube2o	2.103439953612435
Rxrg	Cep350	2.1032963588585076
Nr1h2	2810405F17Rik	2.103274787169493
Nr2f1	Sh2b1	2.1032093983737403
Nr2f1	Dnah7a	2.1031264227861186
Nr1h2	Shank1	2.102788742187948
Nr1h2	Gm31182	2.10269482068454
Elf2	Gm3604	2.1024734377908243
Rxrb	Primpol	2.1021634279618677
Nr2f1	Jam2	2.101772377984625
Elf2	Polr2d	2.1017427893192697
Nr1h2	Itgav	2.101313719181962
Nr2f1	Ccdc9	2.101096474966377
Thrb	Gm16531	2.100969804667614
Nr1h2	Skiv2l	2.1009247316670434
Nr2f1	Mmgt1	2.1005842219821766
Elf2	Gm47958	2.100538867557798
Nr1h2	Gm44151	2.1003293489721675
Nr1h2	Pon1	2.100035408853184
Nr1h2	Aim2	2.0998949079309486
Rxrg	Gpr146	2.0992429768233087
Rxrb	Syk	2.0990493057214286
Rarg	Lrrc69	2.098863804709956
Elf2	Gm7392	2.098830485473363
Rxrb	Slc8a1	2.0987654182264794
Rxrb	Gm12166	2.098765303840252
